ExceedanceRnd,LowHeadShutoff,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,Flow,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MorningMaxVolFromStore,EveningMaxVolFromStore,NightMaxVolToStore,StandardMaxVolToStore,NightStoreVol,StandardStoreVol,NightExtraFlow,NightFlowCanal,MorningExtraFlow,MorningFlowCanal,StandardExtraFlow,StandardFlowCanal,EveningExtraFlow,EveningFlowCanal,NightTotalFlow,MorningTotalFlow,StandardTotalFlow,EveningTotalFlow,NightVol,MorningVol,StandardVol,EveningVol,NightEnergy,MorningEnergy,StandardEnergy,EveningEnergy,MorningEnergyTransfer,EveningEnergyTransfer,NightPower,MorningPower,StandardPower,EveningPower,NightHeadpondChange,StandardHeadpondChange,NightTailwaterLevel,MorningTailwaterLevel,StandardTailwaterLevel,EveningTailwaterLevel,NightTailwaterChange,StandardTailwaterChange,NightSupplyLimit,StandardSupplyLimit
0.05,0.0,281.0989010989011,2252.67258539473,3352.672585394732,1100.0,122.66521388899088,2943.9651333357797,990.0,974.9310198692673,13.132078137617295,3633.771486493632,95.04,1100.0,0.0,0.0,0.0,118.89621307421035,95.11697045936828,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3633.771486493631,3633.771486493631,3633.771486493631,3633.771486493631,39.6,11.88,31.68,11.88,1226.6521388899082,367.99564166697246,981.3217111119264,367.99564166697246,0.0,0.0,122.66521388899082,122.66521388899082,122.6652138889908,122.66521388899082,0.0,0.0,974.9313841124671,974.9313841124671,974.9313841124671,974.9313841124671,0.0,0.0,False,False
0.055,0.0,275.74375,2140.460505555779,3240.460505555776,1100.0,125.37973747497844,3009.1136993994796,990.0,974.6991988953484,13.36389911153719,3516.204255555778,95.04,1100.0,0.0,0.0,0.0,114.85657820000793,91.88526256000635,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3516.204255555779,3516.204255555779,3516.204255555779,3516.204255555779,39.6,11.88,31.68,11.88,1253.797374749783,376.13921242493495,1003.0378997998264,376.13921242493495,0.0,0.0,125.37973747497831,125.37973747497831,125.3797374749783,125.37973747497831,0.0,0.0,974.6992871161056,974.6992871161056,974.6992871161056,974.6992871161056,0.0,0.0,False,False
0.06,0.0,278.5029239766082,2078.056710181977,3178.0567101819793,1100.0,126.77900504562771,3042.696121095057,990.0,974.5795659668179,13.483532040065406,3456.5596341585865,95.04,1100.0,0.0,0.0,0.0,112.61004156655126,90.08803325324101,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3456.559634158585,3456.559634158585,3456.559634158585,3456.559634158585,39.6,11.88,31.68,11.88,1267.790050456274,380.3370151368822,1014.2320403650191,380.3370151368822,0.0,0.0,126.7790050456274,126.7790050456274,126.77900504562739,126.7790050456274,0.0,0.0,974.579607718495,974.579607718495,974.579607718495,974.579607718495,0.0,0.0,False,False
0.065,0.0,268.0,2014.079146927033,3114.079146927033,1100.0,128.54866059570915,3085.1678542970208,990.0,974.4280922125362,13.635005794348617,3382.079146927032,95.04,1100.0,0.0,0.0,0.0,110.30684928937319,88.24547943149854,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3382.079146927033,3382.079146927033,3382.079146927033,3382.079146927033,39.6,11.88,31.68,11.88,1285.4866059570918,385.64598178712754,1028.3892847656734,385.64598178712754,0.0,0.0,128.54866059570918,128.54866059570918,128.54866059570918,128.54866059570918,0.0,0.0,974.4282695271702,974.4282695271702,974.4282695271702,974.4282695271702,0.0,0.0,False,False
0.07,0.0,259.5891891891892,1902.4494526528024,3002.4494526528047,1100.0,131.44801485245722,3154.7523564589733,990.0,974.1794754612267,13.883622545659742,3262.0386418419935,95.04,1100.0,0.0,0.0,0.0,106.28818029550096,85.03054423640077,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3262.0386418419916,3262.0386418419916,3262.0386418419916,3262.0386418419916,39.6,11.88,31.68,11.88,1314.480148524572,394.34404455737166,1051.5841188196578,394.34404455737166,0.0,0.0,131.44801485245722,131.44801485245722,131.44801485245722,131.44801485245722,0.0,0.0,974.1797766826911,974.1797766826911,974.1797766826911,974.1797766826911,0.0,0.0,False,False
0.075,0.0,258.780487804878,1795.88509717608,2895.8850971760785,1100.0,134.0899732709893,3218.1593585037463,990.0,973.9523830524748,14.110714954411215,3154.665584980957,95.04,1100.0,0.0,0.0,0.0,102.45186349833882,81.96149079867106,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3154.665584980958,3154.665584980958,3154.665584980958,3154.665584980958,39.6,11.88,31.68,11.88,1340.8997327098944,402.2699198129683,1072.7197861679153,402.2699198129683,0.0,0.0,134.08997327098945,134.08997327098942,134.08997327098942,134.08997327098942,0.0,0.0,973.9525019031657,973.9525019031657,973.9525019031657,973.9525019031657,0.0,0.0,False,False
0.08,0.0,252.21290322580646,1732.9673525199096,2832.9673525199087,1100.0,135.82701498493427,3259.8483596384185,990.0,973.8027130004011,14.260385006484187,3085.1802557457154,95.04,1100.0,0.0,0.0,0.0,100.18682469071672,80.14945975257336,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3085.180255745716,3085.180255745716,3085.180255745716,3085.180255745716,39.6,11.88,31.68,11.88,1358.2701498493411,407.4810449548023,1086.6161198794728,407.4810449548023,0.0,0.0,135.82701498493412,135.8270149849341,135.8270149849341,135.8270149849341,0.0,0.0,973.8027916848872,973.8027916848872,973.8027916848872,973.8027916848872,0.0,0.0,False,False
0.085,0.0,249.05494505494505,1674.08407867542,2774.0840786754147,1100.0,137.39616172125753,3297.5078813101863,990.0,973.6672362160966,14.395861790790372,3023.1390237303603,95.04,1100.0,0.0,0.0,0.0,98.06702683231492,78.45362146585195,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3023.139023730365,3023.139023730365,3023.139023730365,3023.139023730365,39.6,11.88,31.68,11.88,1373.9616172125777,412.18848516377335,1099.169293770062,412.18848516377335,0.0,0.0,137.39616172125778,137.39616172125778,137.39616172125776,137.39616172125778,0.0,0.0,973.667308397185,973.667308397185,973.667308397185,973.667308397185,0.0,0.0,False,False
0.09,0.0,249.7826086956522,1603.478939645985,2703.4789396459782,1100.0,139.18385867736882,3340.4126082568514,990.0,973.5125527355569,14.55054527132821,2953.2615483416303,95.04,1100.0,0.0,0.0,0.0,95.52524182725521,76.42019346180416,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2953.2615483416375,2953.2615483416375,2953.2615483416375,2953.2615483416375,39.6,11.88,31.68,11.88,1391.8385867736881,417.5515760321064,1113.4708694189505,417.5515760321064,0.0,0.0,139.18385867736882,139.18385867736882,139.18385867736882,139.18385867736882,0.0,0.0,973.5126012308889,973.5126012308889,973.5126012308889,973.5126012308889,0.0,0.0,False,False
0.095,0.0,261.4259259259259,1532.5337009368814,2632.5337009368855,1100.0,140.71902615691107,3377.2566277658652,990.0,973.3793917366816,14.68370627020513,2893.9596268628115,95.04,1100.0,0.0,0.0,0.0,92.97121323372787,74.3769705869823,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2893.9596268628075,2893.9596268628075,2893.9596268628075,2893.9596268628075,39.6,11.88,31.68,11.88,1407.1902615691106,422.15707847073315,1125.7522092552883,422.15707847073315,0.0,0.0,140.71902615691107,140.71902615691104,140.71902615691104,140.71902615691104,0.0,0.0,973.3795000276232,973.3795000276232,973.3795000276232,973.3795000276232,0.0,0.0,False,False
0.1,0.0,256.50555555555553,1459.2500686324468,2559.2500686324447,1100.0,142.7674125462813,3426.417901110756,990.0,973.2012360974826,14.86186190940246,2815.7556241879993,95.04,1100.0,0.0,0.0,0.0,90.33300247076801,72.2664019766144,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2815.755624188002,2815.755624188002,2815.755624188002,2815.755624188002,39.6,11.88,31.68,11.88,1427.6741254628148,428.3022376388445,1142.139300370252,428.3022376388445,0.0,0.0,142.7674125462815,142.7674125462815,142.7674125462815,142.7674125462815,0.0,0.0,973.201350198335,973.201350198335,973.201350198335,973.201350198335,0.0,0.0,False,False
0.105,0.0,254.87912087912088,1388.9507715488924,2488.9507715488867,1100.0,144.67620195835275,3472.2288470004605,990.0,973.0346791686445,15.028418838241787,2743.829892428007,95.04,1100.0,0.0,0.0,0.0,87.80222777575992,70.24178222060793,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2743.8298924280134,2743.8298924280134,2743.8298924280134,2743.8298924280134,39.6,11.88,31.68,11.88,1446.7620195835252,434.02860587505756,1157.4096156668202,434.02860587505756,0.0,0.0,144.67620195835252,144.67620195835252,144.67620195835252,144.67620195835252,0.0,0.0,973.0347766890175,973.0347766890175,973.0347766890175,973.0347766890175,0.0,0.0,False,False
0.11,0.0,243.25641025641025,1342.9664802094012,2442.9664802094026,1100.0,146.2222711567653,3509.3345077623662,990.0,972.8993621690438,15.163735837840717,2686.2228904658123,95.04,1100.0,0.0,0.0,0.0,86.1467932875385,68.9174346300308,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2686.2228904658114,2686.2228904658114,2686.2228904658114,2686.2228904658114,39.6,11.88,31.68,11.88,1462.2227115676526,438.6668134702958,1169.778169254122,438.6668134702958,0.0,0.0,146.22227115676526,146.22227115676526,146.22227115676526,146.22227115676526,0.0,0.0,972.8994147662524,972.8994147662524,972.8994147662524,972.8994147662524,0.0,0.0,False,False
0.115,0.0,249.8187134502924,1272.94986599965,2372.9498659996493,1100.0,147.94457446898124,3550.669787255551,990.0,972.7481224791634,15.314975527722716,2622.7685794499416,95.04,1100.0,0.0,0.0,0.0,83.62619517598738,66.9009561407899,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2622.768579449942,2622.768579449942,2622.768579449942,2622.768579449942,39.6,11.88,31.68,11.88,1479.445744689813,443.8337234069439,1183.5565957518504,443.8337234069439,0.0,0.0,147.9445744689813,147.9445744689813,147.9445744689813,147.9445744689813,0.0,0.0,972.7482401978194,972.7482401978194,972.7482401978194,972.7482401978194,0.0,0.0,False,False
0.12,0.0,250.90963855421685,1209.1298544718538,2309.1298544718557,1100.0,149.66517839098438,3591.9642813836253,990.0,972.5965329170939,15.466565089792727,2560.039493026071,95.04,1100.0,0.0,0.0,0.0,81.3286747609868,65.06293980878944,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2560.039493026071,2560.039493026071,2560.039493026071,2560.039493026071,39.6,11.88,31.68,11.88,1496.6517839098437,448.99553517295317,1197.321427127875,448.99553517295317,0.0,0.0,149.66517839098438,149.66517839098438,149.66517839098438,149.66517839098438,0.0,0.0,972.5965892054305,972.5965892054305,972.5965892054305,972.5965892054305,0.0,0.0,False,False
0.125,0.0,253.35955056179776,1140.225444600072,2240.225444600077,1100.0,151.50980763721483,3636.23538329315,990.0,972.4333619140177,15.629736092867343,2493.584995161874,95.04,1100.0,0.0,0.0,0.0,78.84811600560278,63.078492804482224,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2493.5849951618698,2493.5849951618698,2493.5849951618698,2493.5849951618698,39.6,11.88,31.68,11.88,1515.0980763721457,454.52942291164374,1212.0784610977164,454.52942291164374,0.0,0.0,151.50980763721458,151.50980763721458,151.50980763721455,151.50980763721458,0.0,0.0,972.4334597025107,972.4334597025107,972.4334597025107,972.4334597025107,0.0,0.0,False,False
0.13,0.0,239.87264150943398,1078.558777677471,2178.55877767747,1100.0,153.62208726432397,3686.930094343763,990.0,972.2456620544743,15.817435952410936,2418.431419186905,95.04,1100.0,0.0,0.0,0.0,76.62811599638893,61.302492797111135,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2418.4314191869053,2418.4314191869053,2418.4314191869053,2418.4314191869053,39.6,11.88,31.68,11.88,1536.2208726432345,460.86626179297036,1228.9766981145876,460.86626179297036,0.0,0.0,153.62208726432345,153.62208726432345,153.62208726432345,153.62208726432345,0.0,0.0,972.2457984708583,972.2457984708583,972.2457984708583,972.2457984708583,0.0,0.0,False,False
0.135,0.0,246.21804511278197,1022.3864064395697,2122.3864064395675,1100.0,155.03710092709548,3720.8904222502906,990.0,972.1194136454751,15.943684361410964,2368.6044515523504,95.04,1100.0,0.0,0.0,0.0,74.60591063182443,59.684728505459546,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2368.6044515523517,2368.6044515523517,2368.6044515523517,2368.6044515523517,39.6,11.88,31.68,11.88,1550.3710092709543,465.1113027812863,1240.2968074167634,465.1113027812863,0.0,0.0,155.03710092709542,155.03710092709545,155.03710092709542,155.03710092709545,0.0,0.0,972.1194541158384,972.1194541158384,972.1194541158384,972.1194541158384,0.0,0.0,False,False
0.14,0.0,250.3896103896104,978.8339260600543,2078.8339260600524,1100.0,156.16497067737137,3747.959296256913,990.0,972.018431422114,16.04466658477057,2329.223536449662,95.04,1100.0,0.0,0.0,0.0,73.03802133816188,58.43041707052951,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2329.2235364496646,2329.2235364496646,2329.2235364496646,2329.2235364496646,39.6,11.88,31.68,11.88,1561.649706773714,468.49491203211414,1249.319765418971,468.49491203211414,0.0,0.0,156.1649706773714,156.16497067737137,156.16497067737137,156.16497067737137,0.0,0.0,972.0184786005091,972.0184786005091,972.0184786005091,972.0184786005091,0.0,0.0,False,False
0.145,0.0,234.7860962566845,950.6553851662628,2050.6553851662616,1100.0,157.42814595850524,3778.275503004129,990.0,971.9049714895752,16.1581265173088,2285.4414814229467,95.04,1100.0,0.0,0.0,0.0,72.02359386598542,57.61887509278833,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2285.4414814229476,2285.4414814229476,2285.4414814229476,2285.4414814229476,39.6,11.88,31.68,11.88,1574.2814595850539,472.2844378755162,1259.425167668043,472.2844378755162,0.0,0.0,157.42814595850538,157.42814595850538,157.42814595850538,157.42814595850538,0.0,0.0,971.9050297109533,971.9050297109533,971.9050297109533,971.9050297109533,0.0,0.0,False,False
0.15,0.0,237.1208053691275,911.3984982005471,2011.398498200547,1100.0,158.50107077391786,3804.0256985740334,990.0,971.808284510026,16.254813496858166,2248.519303569676,95.04,1100.0,0.0,0.0,0.0,70.61034593521968,56.48827674817576,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2248.519303569675,2248.519303569675,2248.519303569675,2248.519303569675,39.6,11.88,31.68,11.88,1585.0107077391806,475.5032123217542,1268.0085661913445,475.5032123217542,0.0,0.0,158.50107077391806,158.50107077391806,158.50107077391806,158.50107077391806,0.0,0.0,971.8083614186157,971.8083614186157,971.8083614186157,971.8083614186157,0.0,0.0,False,False
0.155,0.0,223.66120218579235,878.8531926460166,1978.853192646015,1100.0,159.8474712482089,3836.3393099570235,990.0,971.6865410795842,16.376556927300186,2202.514394831809,95.04,1100.0,0.0,0.0,0.0,69.43871493525654,55.55097194820523,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2202.514394831809,2202.514394831809,2202.514394831809,2202.514394831809,39.6,11.88,31.68,11.88,1598.4747124820929,479.5424137446279,1278.7797699856744,479.5424137446279,0.0,0.0,159.84747124820927,159.8474712482093,159.8474712482093,159.8474712482093,0.0,0.0,971.6866083294545,971.6866083294545,971.6866083294545,971.6866083294545,0.0,0.0,False,False
0.16,0.0,243.08333333333334,814.0998996337856,1914.0998996337812,1100.0,161.18475424364644,3868.43410184753,990.0,971.5651407248976,16.497957281988956,2157.183232967115,95.04,1100.0,0.0,0.0,0.0,67.10759638681613,53.686077109452896,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2157.183232967119,2157.183232967119,2157.183232967119,2157.183232967119,39.6,11.88,31.68,11.88,1611.8475424364708,483.5542627309413,1289.4780339491765,483.5542627309413,0.0,0.0,161.1847542436471,161.1847542436471,161.18475424364706,161.1847542436471,0.0,0.0,971.565187029595,971.565187029595,971.565187029595,971.565187029595,0.0,0.0,False,False
0.165,0.0,240.30538922155688,769.3648787415997,1869.3648787416018,1100.0,162.59810294775144,3902.3544707460333,990.0,971.4362731921318,16.626824814752926,2109.67026796316,95.04,1100.0,0.0,0.0,0.0,65.49713563469767,52.39770850775813,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2109.6702679631567,2109.6702679631567,2109.6702679631567,2109.6702679631567,39.6,11.88,31.68,11.88,1625.9810294775136,487.79430884325416,1300.7848235820109,487.79430884325416,0.0,0.0,162.59810294775136,162.59810294775139,162.59810294775136,162.59810294775139,0.0,0.0,971.436333137997,971.436333137997,971.436333137997,971.436333137997,0.0,0.0,False,False
0.17,0.0,244.42196531791907,718.2071451663547,1818.2071451663521,1100.0,164.00909939866125,3936.2183855678686,990.0,971.3070255367774,16.75607247010913,2062.629110484272,95.04,1100.0,0.0,0.0,0.0,63.65545722598868,50.92436578079094,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2062.629110484274,2062.629110484274,2062.629110484274,2062.629110484274,39.6,11.88,31.68,11.88,1640.090993986612,492.0272981959836,1312.0727951892893,492.0272981959836,0.0,0.0,164.0090993986612,164.0090993986612,164.00909939866116,164.0090993986612,0.0,0.0,971.3071123521809,971.3071123521809,971.3071123521809,971.3071123521809,0.0,0.0,False,False
0.175,0.0,234.07801418439718,680.5946461840174,1780.5946461840183,1100.0,165.45900307826122,3971.01607387827,990.0,971.173598215176,16.889499791710428,2014.6726603684158,95.04,1100.0,0.0,0.0,0.0,62.30140726262466,49.841125810099726,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2014.6726603684147,2014.6726603684147,2014.6726603684147,2014.6726603684147,39.6,11.88,31.68,11.88,1654.5900307826125,496.37700923478377,1323.67202462609,496.37700923478377,0.0,0.0,165.45900307826125,165.45900307826125,165.45900307826125,165.45900307826125,0.0,0.0,971.1736424117688,971.1736424117688,971.1736424117688,971.1736424117688,0.0,0.0,False,False
0.18,0.0,232.025,633.917089718773,1733.9170897187746,1100.0,166.94511192417846,4006.682686180285,990.0,971.0361084946422,17.026989512244594,1965.9420897187758,95.04,1100.0,0.0,0.0,0.0,60.62101522987589,48.49681218390071,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,1965.9420897187729,1965.9420897187729,1965.9420897187729,1965.9420897187729,39.6,11.88,31.68,11.88,1669.4511192417856,500.8353357725357,1335.5608953934284,500.8353357725357,0.0,0.0,166.94511192417855,166.94511192417858,166.94511192417855,166.94511192417858,0.0,0.0,971.0361709998785,971.0361709998785,971.0361709998785,971.0361709998785,0.0,0.0,False,False
0.185,0.0,222.81290322580645,591.0003299695586,1691.0003299695588,1100.0,168.54855469871094,4045.165312769065,990.0,970.8869300974106,17.17616790947508,1913.8132331953639,95.04,1100.0,0.0,0.0,0.0,59.07601187890412,47.26080950312329,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,1913.813233195365,1913.813233195365,1913.813233195365,1913.813233195365,39.6,11.88,31.68,11.88,1685.4855469871106,505.6456640961332,1348.3884375896885,505.6456640961332,0.0,0.0,168.54855469871106,168.54855469871106,168.54855469871106,168.54855469871106,0.0,0.0,970.8869882297216,970.8869882297216,970.8869882297216,970.8869882297216,0.0,0.0,False,False
